2179,1,9W6403,Etihad Airways,1234567,0955,1610
2179,1,9W6403,Etihad Airways,123456,0955,1610
2179,1,9W6405,Etihad Airways,1234567,0955,1530
2179,1,9W6415,Etihad Airways,1234567,0955,1630
2179,1,9W6415,Etihad Airways,1234567,0955,1630
2179,1,9W6403,Etihad Airways,1234567,0955,1610
2179,1,9W6415,Etihad Airways,1234567,1000,1640
2179,1,9W6415,Etihad Airways,1234567,1000,1640
2179,1,9W6551,Etihad Airways,1234567,1000,1140
2179,1,9W6551,Etihad Airways,1234567,1000,1120
2179,1,9W6403,Etihad Airways,1234567,1015,1655
2179,1,9W6403,Etihad Airways,1234567,1015,1555
2179,1,9W6403,Etihad Airways,1234567,1015,1655
2179,1,9W6415,Etihad Airways,1234567,1030,1640
2179,1,9W6407,Etihad Airways,1234567,1030,1640
2179,1,9W6407,Etihad Airways,1234567,1030,1640
2179,1,9W6570,Etihad Airways,1234567,1030,1245
2179,1,9W6570,Etihad Airways,1234567,1030,1230
2179,1,9W6436,Etihad Airways,1234567,1040,1240
2179,1,9W6436,Etihad Airways,1234567,1040,1240
2179,1,9W6436,Etihad Airways,1234,1040,1240
2179,1,9W6436,Etihad Airways,56,1040,1140
2179,1,9W6436,Etihad Airways,1234567,1040,1240
2179,1,9W6436,Etihad Airways,1234567,1045,1205
2179,1,9W6436,Etihad Airways,56,1045,1305
2179,478,9W6388,Etihad Airways,1234567,1045,1530
2179,478,9W6388,Etihad Airways,34567,1045,1530
2179,478,9W6388,Etihad Airways,1234567,1045,1530
2179,478,9W6388,Etihad Airways,123456,1045,1530
2179,478,9W6388,Etihad Airways,1234567,1045,1530
2179,478,9W6388,Etihad Airways,1234567,1100,1505
2179,1,9W6407,Etihad Airways,1234567,1100,1755
2179,1,9W6407,Etihad Airways,1234567,1100,1655
2179,1,9W6407,Etihad Airways,1234567,1100,1755
2179,1,9W6552,Etihad Airways,1234567,1300,1420
2179,1,9W6592,Etihad Airways,1234567,1345,2010
2179,174,9W6382,Etihad Airways,1234567,1345,1745
2179,174,9W6382,Etihad Airways,1234567,1355,1845
2179,174,9W6382,Etihad Airways,1234567,1355,1845
2179,1,9W6527,Etihad Airways,1234567,1355,1930
2179,1,9W6527,Etihad Airways,1234567,1400,1930
2179,1,9W6527,Etihad Airways,1234567,1400,1930
2179,1,9W6553,Etihad Airways,1234567,1400,1520
2179,1,9W6552,Etihad Airways,1234567,1400,1540
2179,1,9W6659,Etihad Airways,1234567,1400,1600
2179,1,9W6659,Etihad Airways,56,1400,1500
2179,1,9W6659,Etihad Airways,1234567,1400,1600
2179,1,9W6519,Etihad Airways,1234567,1410,1915
2179,1,9W6531,Etihad Airways,1234567,1410,1955
2179,1,9W6531,Etihad Airways,1234567,1410,1955
2179,1,9W6519,Etihad Airways,34567,1410,1915
2179,1,9W6519,Etihad Airways,1234567,1410,1915
2179,1,9W585,Jet Airways,2,1410,1855
2179,1,9W6519,Etihad Airways,1234567,1420,1910
2179,1,9W6609,Etihad Airways,1234567,1420,1830
2179,1,9W6607,Etihad Airways,1234567,1420,1955
2179,1,9W6607,Etihad Airways,1234567,1420,1955
2179,1,9W6607,Etihad Airways,1234567,1430,1940
2179,1,9W6521,Etihad Airways,1234567,1430,1940
2179,1,9W6521,Etihad Airways,1234567,1430,1930
2179,1,9W6521,Etihad Airways,1234567,1430,1940
2179,1,9W6659,Etihad Airways,1234567,1430,1525
2179,1,9W6659,Etihad Airways,56,1430,1625
2179,1,9W6609,Etihad Airways,1234567,1435,1900
2179,1,9W6609,Etihad Airways,123456,1435,1900
2179,1,9W6609,Etihad Airways,1234567,1435,1900
2179,5945,9W6586,Etihad Airways,1234567,1450,2010
2179,5945,9W6586,Etihad Airways,1234567,1450,2010
