AUH,MAG,9W6395,Etihad Airways,1234567,0930,1350
AUH,MAG,9W6395,Etihad Airways,1234567,0930,1350
AUH,DUB,9W6392,Etihad Airways,1234567,0935,1500
AUH,MAG,9W6403,Etihad Airways,34567,0955,1610
AUH,MAG,9W6403,Etihad Airways,1234567,0955,1610
AUH,MAG,9W6403,Etihad Airways,123456,0955,1610
AUH,MAG,9W6405,Etihad Airways,1234567,0955,1530
AUH,MAG,9W6415,Etihad Airways,1234567,0955,1630
AUH,MAG,9W6415,Etihad Airways,1234567,0955,1630
AUH,MAG,9W6403,Etihad Airways,1234567,0955,1610
AUH,MAG,9W6415,Etihad Airways,1234567,1000,1640
AUH,MAG,9W6415,Etihad Airways,1234567,1000,1640
AUH,MAG,9W6551,Etihad Airways,1234567,1000,1140
AUH,MAG,9W6551,Etihad Airways,1234567,1000,1120
AUH,MAG,9W6403,Etihad Airways,1234567,1015,1655
AUH,MAG,9W6403,Etihad Airways,1234567,1015,1555
AUH,MAG,9W6403,Etihad Airways,1234567,1015,1655
AUH,MAG,9W6415,Etihad Airways,1234567,1030,1640
AUH,MAG,9W6407,Etihad Airways,1234567,1030,1640
AUH,MAG,9W6407,Etihad Airways,1234567,1030,1640
AUH,MAG,9W6570,Etihad Airways,1234567,1030,1245
AUH,MAG,9W6570,Etihad Airways,1234567,1030,1230
AUH,MAG,9W6436,Etihad Airways,1234567,1040,1240
AUH,MAG,9W6436,Etihad Airways,1234567,1040,1240
AUH,MAG,9W6436,Etihad Airways,1234,1040,1240
AUH,MAG,9W6436,Etihad Airways,56,1040,1140
AUH,MAG,9W6436,Etihad Airways,1234567,1040,1240
AUH,MAG,9W6436,Etihad Airways,1234567,1045,1205
AUH,MAG,9W6436,Etihad Airways,56,1045,1305
AUH,MAN,9W6388,Etihad Airways,1234567,1045,1530
AUH,MAN,9W6388,Etihad Airways,34567,1045,1530
AUH,MAN,9W6388,Etihad Airways,1234567,1045,1530
AUH,MAN,9W6388,Etihad Airways,123456,1045,1530
AUH,MAN,9W6388,Etihad Airways,1234567,1045,1530
AUH,MAN,9W6388,Etihad Airways,1234567,1100,1505
AUH,MAG,9W6407,Etihad Airways,1234567,1100,1755
AUH,MAG,9W6407,Etihad Airways,1234567,1100,1655
AUH,MAG,9W6407,Etihad Airways,1234567,1100,1755
AUH,MAG,9W6552,Etihad Airways,1234567,1300,1420
AUH,MAG,9W6592,Etihad Airways,1234567,1345,2010
AUH,YXU,9W6382,Etihad Airways,1234567,1345,1745
AUH,YXU,9W6382,Etihad Airways,1234567,1355,1845
AUH,YXU,9W6382,Etihad Airways,1234567,1355,1845
AUH,MAG,9W6527,Etihad Airways,1234567,1355,1930
AUH,MAG,9W6527,Etihad Airways,1234567,1400,1930
AUH,MAG,9W6527,Etihad Airways,1234567,1400,1930
AUH,MAG,9W6553,Etihad Airways,1234567,1400,1520
AUH,MAG,9W6552,Etihad Airways,1234567,1400,1540
AUH,MAG,9W6659,Etihad Airways,1234567,1400,1600
AUH,MAG,9W6659,Etihad Airways,56,1400,1500
AUH,MAG,9W6659,Etihad Airways,1234567,1400,1600
AUH,MAG,9W6519,Etihad Airways,1234567,1410,1915
AUH,MAG,9W6531,Etihad Airways,1234567,1410,1955
AUH,MAG,9W6531,Etihad Airways,1234567,1410,1955
AUH,MAG,9W6519,Etihad Airways,34567,1410,1915
AUH,MAG,9W6519,Etihad Airways,1234567,1410,1915
AUH,MAG,9W585,Jet Airways,2,1410,1855
AUH,MAG,9W6519,Etihad Airways,1234567,1420,1910
AUH,MAG,9W6609,Etihad Airways,1234567,1420,1830
AUH,MAG,9W6607,Etihad Airways,1234567,1420,1955
AUH,MAG,9W6607,Etihad Airways,1234567,1420,1955
AUH,MAG,9W6607,Etihad Airways,1234567,1430,1940
AUH,MAG,9W6521,Etihad Airways,1234567,1430,1940
AUH,MAG,9W6521,Etihad Airways,1234567,1430,1930
AUH,MAG,9W6521,Etihad Airways,1234567,1430,1940
AUH,MAG,9W6659,Etihad Airways,1234567,1430,1525
AUH,MAG,9W6659,Etihad Airways,56,1430,1625
AUH,MAG,9W6609,Etihad Airways,1234567,1435,1900
AUH,MAG,9W6609,Etihad Airways,123456,1435,1900
AUH,MAG,9W6609,Etihad Airways,1234567,1435,1900
AUH,HDD,9W6586,Etihad Airways,1234567,1450,2010
AUH,HDD,9W6586,Etihad Airways,1234567,1450,2010
AUH,MAG,9W6553,Etihad Airways,1234567,1630,1810
AUH,MAG,9W6636,Etihad Airways,1234567,1640,1750
AUH,MAG,9W6636,Etihad Airways,1234567,1640,1755
AUH,MAG,9W6636,Etihad Airways,1234567,1640,1750
AUH,MAG,9W6554,Etihad Airways,1234567,2029,2209
AUH,MAG,9W6554,Etihad Airways,1234567,2030,2150
AUH,MAG,9W6571,Etihad Airways,1234567,2030,2245
AUH,MAG,9W6571,Etihad Airways,1234567,2100,2300
AUH,MAG,9W6555,Etihad Airways,1234567,2100,2240
AUH,MAG,9W6555,Etihad Airways,1234567,2100,2220
AUH,MAG,9W6592,Etihad Airways,1234567,2100,0255
